index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
349,23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,1,2
350,23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0,2
351,25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0,4
352,24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0,3
353,23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,1,2
354,21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,1,4
355,25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,1,2
356,22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,1,2
357,21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0,4
358,25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0,2
359,23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0,3
360,23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0,3
361,22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,1,3
362,22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,1,3
363,23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0,4
364,24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,1,2
365,21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,1,2
366,24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0,2
367,22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0,2
368,22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0,4
369,26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0,4
370,25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0,4
371,22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0,3
372,21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0,2
373,26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0,3
374,22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0,2
375,23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,1,2
376,24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0,4
377,25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0,3
378,22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,1,4
379,24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0,4
380,23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0,2
381,22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0,4
382,22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0,4
383,24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0,3
384,26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0,3
385,23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0,3
386,24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0,2
387,22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0,4
388,23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0,2
389,23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0,2
390,26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0,3
391,25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0,2
392,22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0,3
393,25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0,4
394,21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,1,4
395,26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0,4
396,24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0,4
397,24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0,4
398,26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0,4
399,22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0,4
400,24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0,4
401,26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0,3
402,24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,1,4
403,23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0,2
404,24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0,3
405,25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0,2
406,24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0,2
407,23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,1,3
408,23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0,4
409,23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,1,2
410,24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0,3
411,21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0,4
412,26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0,4
413,26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0,2
414,21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0,3
415,23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0,2
416,24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0,3
417,24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0,2
418,25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0,4
419,23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0,4
420,22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,1,2
421,22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0,2
422,23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0,4
423,24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,1,4
424,25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0,3
425,24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0,4
426,23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0,2
427,22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0,3
428,24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0,2
429,22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0,4
430,23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0,2
431,24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0,3
432,26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,1,2
433,24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,1,4
434,24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0,3
435,23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0,3
436,25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0,2
437,25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0,2
438,21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,1,4
439,22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0,3
440,25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0,2
441,23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0,4
442,24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,1,2
443,25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0,2
444,26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0,3
445,22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0,4
446,23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0,3
447,24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0,2
448,22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0,3
449,26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0,3
450,21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0,3
451,26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0,2
452,24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0,2
453,25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0,3
454,23,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0,4
455,25,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0,3
456,25,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0,2
457,21,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0,3
458,23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0,4
459,22,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0,2
460,25,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0,2
461,24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0,2
462,23,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,1,4
463,26,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,1,3
464,22,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,1,3
465,22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0,3
466,22,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0,3
467,24,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0,2
468,25,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0,4
469,24,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0,3
470,24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0,3
471,24,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,1,3
472,25,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0,4
473,22,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0,3
474,25,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0,2
475,25,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0,2
476,22,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,1,2
477,22,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0,3
478,24,56000,RENT,8.0,VENTURE,D,21250,15.95,1,1,3
479,24,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,1,4
480,21,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0,4
481,22,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,1,4
482,26,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0,4
483,26,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,1,4
484,23,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0,2
485,26,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0,4
486,22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0,3
487,22,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,1,4
488,26,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0,3
489,22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0,3
490,22,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0,3
491,25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,1,4
492,24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0,2
493,23,80000,RENT,3.0,MEDICAL,B,21000,11.99,0,0,3
494,24,84000,RENT,8.0,MEDICAL,B,21000,10.75,0,0,4
495,26,85000,RENT,3.0,HOMEIMPROVEMENT,C,21000,13.92,0,0,3
496,22,93000,RENT,1.0,EDUCATION,B,21000,9.91,0,0,3
497,26,81000,RENT,10.0,EDUCATION,E,21000,16.95,1,1,3
498,26,97000,RENT,1.0,EDUCATION,A,21000,7.9,0,0,3
499,25,100000,RENT,2.0,PERSONAL,D,21000,16.49,1,1,3
500,26,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,1,2
501,26,125000,RENT,5.0,HOMEIMPROVEMENT,A,21000,8.9,0,0,2
502,25,125000,RENT,9.0,EDUCATION,C,21000,12.99,0,1,3
503,23,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0,2
504,21,19500,MORTGAGE,0.0,EDUCATION,B,15000,9.64,1,0,2
505,26,50000,RENT,7.0,VENTURE,A,20500,7.49,1,0,3
506,23,70000,RENT,2.0,EDUCATION,C,20500,13.16,0,1,3
507,22,19800,OWN,1.0,EDUCATION,A,2100,8.38,0,0,4
508,123,80004,RENT,2.0,EDUCATION,B,20400,10.25,0,0,3
509,23,54000,RENT,7.0,PERSONAL,A,20375,7.49,1,0,2
510,26,26000,RENT,10.0,EDUCATION,B,20050,9.76,1,0,2
511,24,33000,RENT,1.0,DEBTCONSOLIDATION,B,20000,10.99,1,0,3
512,23,20000,OWN,0.0,PERSONAL,B,5000,11.71,0,0,4
513,22,20000,OWN,6.0,PERSONAL,B,9250,10.65,0,0,4
514,24,35364,RENT,1.0,MEDICAL,B,20000,12.53,1,0,4
515,25,38000,RENT,4.0,MEDICAL,D,20000,14.59,1,0,4
516,23,32000,RENT,3.0,DEBTCONSOLIDATION,D,20000,12.61,1,0,4
517,25,38004,RENT,6.0,MEDICAL,C,20000,13.11,1,0,2
518,23,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0,0,4
519,25,38556,RENT,9.0,PERSONAL,C,20000,11.22,1,1,4
520,23,32900,RENT,1.0,EDUCATION,D,20000,16.0,1,0,2
521,25,34000,RENT,10.0,HOMEIMPROVEMENT,B,20000,8.88,1,0,4
522,24,40000,RENT,4.0,PERSONAL,B,20000,12.53,1,0,3
523,26,20000,MORTGAGE,5.0,MEDICAL,A,4800,5.99,0,0,3
524,25,42000,RENT,2.0,EDUCATION,C,20000,13.47,1,0,4
525,22,42224,RENT,7.0,VENTURE,A,20000,6.99,1,0,4
526,25,20000,OWN,0.0,PERSONAL,D,5650,15.99,0,1,2
527,22,37212,RENT,6.0,DEBTCONSOLIDATION,E,20000,16.69,1,0,3
528,25,38000,RENT,9.0,MEDICAL,B,20000,11.11,1,0,4
529,22,45000,RENT,0.0,EDUCATION,A,20000,7.9,1,0,4
530,23,45000,RENT,4.0,PERSONAL,B,20000,10.25,1,0,2
531,23,20000,OWN,7.0,MEDICAL,A,1200,7.49,0,0,3
532,22,45000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.92,1,1,3
533,24,39000,RENT,5.0,MEDICAL,D,20000,14.74,1,0,2
534,24,46500,RENT,5.0,EDUCATION,B,20000,10.62,1,0,2
535,22,48000,RENT,7.0,VENTURE,B,20000,10.65,1,0,3
536,22,42000,RENT,1.0,PERSONAL,D,20000,12.99,1,0,3
537,22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0,4
538,22,20000,OWN,3.0,EDUCATION,A,7500,5.79,0,0,4
539,23,49400,RENT,0.0,EDUCATION,A,20000,6.54,1,0,4
540,25,20000,MORTGAGE,1.0,VENTURE,A,4000,5.79,0,0,2
541,25,50000,RENT,10.0,DEBTCONSOLIDATION,A,20000,7.49,1,0,3
542,25,50000,RENT,9.0,EDUCATION,C,20000,13.43,1,0,2
543,22,50000,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.22,1,0,2
544,22,20000,OWN,1.0,VENTURE,C,5000,14.72,0,0,3
545,22,44000,RENT,2.0,EDUCATION,E,20000,15.68,1,0,4
546,25,50950,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,1,0,3
547,24,51000,RENT,8.0,VENTURE,B,20000,10.38,1,0,3
548,22,51000,RENT,5.0,EDUCATION,B,20000,12.53,1,0,3
549,22,51000,RENT,0.0,EDUCATION,C,20000,13.47,1,0,2
550,24,51500,RENT,6.0,VENTURE,B,20000,12.21,1,0,4
551,25,51996,RENT,9.0,VENTURE,B,20000,10.99,1,0,3
552,25,52000,RENT,1.0,EDUCATION,B,20000,11.36,1,0,4
553,22,46000,RENT,2.0,DEBTCONSOLIDATION,D,20000,16.0,1,1,4
554,26,20000,MORTGAGE,1.0,PERSONAL,A,1500,7.74,0,0,3
555,24,52000,RENT,8.0,EDUCATION,D,20000,15.65,1,1,2
556,25,46000,RENT,9.0,DEBTCONSOLIDATION,C,20000,11.78,1,1,2
557,22,47000,RENT,5.0,MEDICAL,D,20000,16.77,1,0,3
558,22,54000,RENT,2.0,EDUCATION,B,20000,9.91,1,0,4
559,23,48000,RENT,7.0,MEDICAL,D,20000,15.65,1,0,4
560,23,48000,RENT,0.0,MEDICAL,D,20000,14.96,1,0,3
561,23,54000,RENT,1.0,VENTURE,B,20000,11.83,1,0,4
562,24,48912,RENT,0.0,MEDICAL,C,20000,11.66,1,0,4
563,26,54996,RENT,8.0,EDUCATION,B,20000,12.18,1,0,4
564,24,55000,RENT,8.0,HOMEIMPROVEMENT,A,20000,6.91,1,0,2
565,25,55000,RENT,3.0,DEBTCONSOLIDATION,A,20000,6.91,1,0,3
566,26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,1,0,3
567,25,55000,RENT,0.0,VENTURE,B,20000,9.88,1,0,4
568,22,20000,MORTGAGE,0.0,PERSONAL,B,16600,9.76,0,0,3
569,23,55000,RENT,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0,2
570,23,20004,MORTGAGE,6.0,PERSONAL,A,7125,6.99,0,0,2
571,23,57000,RENT,3.0,EDUCATION,D,20000,16.89,1,0,2
572,22,51012,RENT,1.0,PERSONAL,D,20000,17.49,1,1,4
573,23,20004,MORTGAGE,2.0,EDUCATION,E,2500,16.82,0,1,2
574,22,58000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.11,1,0,2
575,23,58800,RENT,7.0,DEBTCONSOLIDATION,A,20000,7.66,1,0,3
576,26,59000,RENT,10.0,MEDICAL,A,20000,6.17,1,0,3
577,26,53000,RENT,1.0,PERSONAL,E,20000,16.35,1,1,4
578,23,60000,RENT,7.0,MEDICAL,A,20000,7.9,1,0,2
579,24,54000,RENT,2.0,VENTURE,D,20000,16.49,1,0,2
580,26,20280,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,8.0,0,0,2
581,24,60000,RENT,0.0,PERSONAL,B,20000,10.99,1,0,2
582,24,20352,OWN,3.0,VENTURE,A,7750,6.91,0,0,3
583,25,54000,RENT,6.0,PERSONAL,B,20000,8.88,1,0,3
584,23,54000,RENT,6.0,DEBTCONSOLIDATION,D,20000,14.84,1,1,3
585,23,54000,RENT,2.0,PERSONAL,B,20000,11.12,1,0,2
586,22,60000,RENT,4.0,EDUCATION,A,20000,7.88,1,0,3
587,22,20400,MORTGAGE,6.0,EDUCATION,D,6000,15.99,0,1,4
588,24,20400,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,10.99,0,0,4
589,25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,1,3
590,24,54000,RENT,1.0,PERSONAL,E,20000,17.04,1,1,3
591,23,60000,RENT,3.0,EDUCATION,B,20000,12.21,1,0,2
592,21,20400,OWN,2.0,EDUCATION,C,1275,15.23,0,1,3
593,25,54000,RENT,1.0,DEBTCONSOLIDATION,D,20000,14.11,1,0,4
594,24,60000,RENT,0.0,PERSONAL,B,20000,11.14,1,0,2
595,21,20400,OWN,5.0,MEDICAL,B,2400,11.49,0,0,4
596,24,60000,RENT,8.0,PERSONAL,D,20000,13.87,1,0,4
597,26,60000,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.08,1,0,4
598,23,54504,RENT,1.0,PERSONAL,E,20000,16.7,1,1,4
599,24,55000,RENT,2.0,VENTURE,E,20000,18.64,1,0,2
600,24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.18,1,0,4
601,25,62000,RENT,3.0,MEDICAL,A,20000,6.54,1,0,3
602,24,56000,RENT,3.0,EDUCATION,D,20000,14.61,1,1,4
603,21,56000,RENT,4.0,VENTURE,E,20000,17.39,1,1,3
604,24,62400,RENT,8.0,HOMEIMPROVEMENT,B,20000,11.12,1,0,2
605,25,62400,RENT,7.0,VENTURE,B,20000,11.48,1,0,2
606,25,63000,RENT,3.0,MEDICAL,B,20000,12.42,1,0,3
607,26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,1,0,2
608,23,65000,RENT,0.0,MEDICAL,B,20000,10.65,1,0,3
609,24,20800,OWN,0.0,PERSONAL,D,5000,16.29,0,1,3
610,23,65000,RENT,0.0,MEDICAL,B,20000,10.37,1,0,2
611,23,65000,RENT,7.0,VENTURE,B,20000,11.49,1,0,3
612,25,20868,OWN,0.0,VENTURE,C,5375,13.49,0,1,2
613,23,59000,RENT,7.0,EDUCATION,C,20000,12.29,1,0,4
614,21,21000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,3500,17.27,1,1,2
615,26,65004,RENT,7.0,DEBTCONSOLIDATION,B,20000,11.99,1,0,2
616,25,59004,RENT,1.0,PERSONAL,D,20000,14.84,1,1,2
617,23,59004,RENT,5.0,DEBTCONSOLIDATION,B,20000,10.83,1,0,2
618,23,65500,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.22,1,0,2
619,22,66996,RENT,3.0,EDUCATION,B,20000,12.18,0,0,2
620,23,67000,RENT,0.0,MEDICAL,B,20000,11.11,0,0,2
621,24,67000,RENT,5.0,HOMEIMPROVEMENT,C,20000,13.48,0,1,2
622,26,68000,RENT,10.0,EDUCATION,B,20000,10.75,0,0,4
623,25,68000,RENT,4.0,PERSONAL,C,20000,12.53,0,1,4
624,24,62400,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0,4
625,23,69500,RENT,3.0,VENTURE,E,20000,17.74,0,1,2
626,25,70000,RENT,5.0,HOMEIMPROVEMENT,B,20000,9.99,0,0,2
627,22,70000,RENT,2.0,PERSONAL,A,20000,6.91,0,0,4
628,25,71004,RENT,9.0,PERSONAL,D,20000,14.09,0,0,2
629,22,21000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,3000,11.49,0,0,3
630,23,71004,RENT,8.0,EDUCATION,D,20000,14.09,0,0,3
631,23,55392,RENT,3.0,MEDICAL,D,20000,15.2,1,1,4
632,24,72000,RENT,5.0,MEDICAL,B,20000,11.83,0,0,2
633,24,21000,OTHER,4.0,PERSONAL,B,6000,12.21,0,0,2
634,23,66000,RENT,1.0,VENTURE,D,20000,14.11,1,0,3
635,22,66000,RENT,3.0,DEBTCONSOLIDATION,D,20000,14.42,1,0,2
636,24,72000,RENT,4.0,HOMEIMPROVEMENT,D,20000,14.74,0,1,3
637,24,74000,RENT,0.0,HOMEIMPROVEMENT,B,20000,12.69,0,0,3
638,22,21120,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1625,16.89,1,1,3
639,25,21221,MORTGAGE,4.0,VENTURE,B,8500,9.63,0,0,4
640,24,75000,RENT,4.0,HOMEIMPROVEMENT,B,20000,8.88,0,0,3
641,26,75000,RENT,5.0,MEDICAL,A,20000,6.91,0,0,4
642,25,75000,RENT,0.0,PERSONAL,B,20000,10.38,0,0,3
643,22,69000,RENT,6.0,DEBTCONSOLIDATION,B,20000,10.99,1,0,4
644,26,21600,OWN,5.0,EDUCATION,B,5200,12.42,0,0,3
645,24,69000,RENT,0.0,HOMEIMPROVEMENT,E,20000,14.82,1,0,4
646,23,75600,RENT,3.0,PERSONAL,E,20000,16.32,0,1,3
647,23,59497,RENT,0.0,MEDICAL,E,20000,16.0,1,0,3
648,23,76000,RENT,7.0,MEDICAL,B,20000,10.37,0,0,3
649,26,70000,RENT,7.0,DEBTCONSOLIDATION,C,20000,13.16,1,0,3
650,24,70000,RENT,8.0,VENTURE,E,20000,14.88,1,0,4
651,22,77004,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.98,0,0,4
652,26,71004,RENT,0.0,HOMEIMPROVEMENT,D,20000,13.36,1,1,2
653,24,21600,MORTGAGE,8.0,MEDICAL,A,8000,5.42,0,0,2
654,26,78000,RENT,8.0,HOMEIMPROVEMENT,C,20000,13.85,0,1,4
655,23,61200,RENT,4.0,MEDICAL,B,20000,11.14,1,0,2
656,21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3800,5.99,0,0,2
657,23,78000,RENT,3.0,VENTURE,B,20000,11.58,0,0,3
658,23,78500,RENT,7.0,MEDICAL,C,20000,13.85,0,1,4
659,23,79000,RENT,5.0,EDUCATION,D,20000,16.89,0,1,4
660,23,80000,RENT,4.0,MEDICAL,A,20000,7.9,0,0,4
661,23,21600,OWN,2.0,VENTURE,C,6000,12.68,0,0,4
662,22,62900,RENT,6.0,MEDICAL,D,20000,14.91,1,0,4
663,24,80000,RENT,3.0,VENTURE,C,20000,13.06,0,0,4
664,25,80000,RENT,7.0,EDUCATION,B,20000,8.88,0,0,4
665,23,21600,MORTGAGE,7.0,EDUCATION,A,2000,6.17,0,0,4
666,22,80000,RENT,3.0,EDUCATION,C,20000,13.98,0,1,4
667,22,21600,OWN,3.0,VENTURE,A,8500,6.54,0,0,4
668,26,62900,RENT,2.0,MEDICAL,C,20000,13.85,1,0,3
669,26,21600,MORTGAGE,0.0,HOMEIMPROVEMENT,B,1000,10.36,0,0,3
670,25,74004,RENT,2.0,PERSONAL,E,20000,15.95,1,1,4
671,25,80004,RENT,9.0,HOMEIMPROVEMENT,C,20000,14.26,0,1,4
672,23,80700,RENT,7.0,MEDICAL,B,20000,11.71,0,0,2
673,22,81000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.49,0,0,4
674,24,21600,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2000,14.84,1,0,2
675,23,76042,RENT,6.0,HOMEIMPROVEMENT,D,20000,15.05,1,1,4
676,22,76654,RENT,2.0,EDUCATION,C,20000,13.79,1,1,4
677,24,83500,RENT,1.0,EDUCATION,C,20000,13.48,0,0,3
678,23,84000,RENT,7.0,PERSONAL,B,20000,11.11,0,0,4
679,25,84000,RENT,9.0,EDUCATION,C,20000,13.92,0,0,2
680,23,21600,OWN,0.0,EDUCATION,B,4400,12.53,0,0,2
681,21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0,0,2
682,24,78996,RENT,2.0,HOMEIMPROVEMENT,D,20000,14.11,1,0,2
683,23,85000,RENT,0.0,MEDICAL,A,20000,7.49,0,0,2
684,25,85000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.25,0,0,3
685,26,73000,RENT,3.0,PERSONAL,B,20000,12.53,1,0,2
686,21,21816,MORTGAGE,2.0,PERSONAL,B,1500,11.86,0,0,3
687,23,21840,OWN,1.0,VENTURE,A,9000,7.88,0,0,3
688,22,87000,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.85,0,0,4
689,23,21996,OWN,4.0,PERSONAL,C,6000,13.23,0,0,4
690,23,78000,RENT,0.0,HOMEIMPROVEMENT,F,20000,18.25,1,1,2
691,24,90000,RENT,9.0,DEBTCONSOLIDATION,A,20000,6.54,0,0,3
692,23,90000,RENT,2.0,MEDICAL,B,20000,11.49,0,0,4
693,26,90000,RENT,10.0,MEDICAL,B,20000,11.49,0,0,3
694,22,22000,MORTGAGE,6.0,EDUCATION,B,7000,11.71,0,0,2
695,23,90000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.57,0,0,4
696,25,91229,RENT,2.0,EDUCATION,C,20000,14.35,0,0,3
697,26,22000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3825,10.65,0,0,4
698,22,92000,RENT,6.0,VENTURE,F,20000,15.65,0,1,2
699,25,22000,MORTGAGE,9.0,EDUCATION,A,5875,6.62,1,0,2
700,25,92407,RENT,9.0,MEDICAL,B,20000,9.25,0,0,2
701,22,22000,MORTGAGE,0.0,MEDICAL,B,2400,11.71,0,0,3
702,24,22000,MORTGAGE,8.0,PERSONAL,A,8000,5.42,0,0,4
